45b	Si id domi esset mihi, iam pollicerer:
46	hoc meumst ut faciam sedulo.
46b	Quidquid erit, recipe te ad me.
47	quaeré tamen, ego item sedulo.
47b	Si quid erit, te fac iam ut scias.
48	 obsecro te resecro que , operam da hánc mihi
48a	fidélem.
48b	Ah, odio me énicas.
49	Amóris vitio, non meo, nunc tibi morologus fio.
50	At pol ego aps te concessero.—
50b	Iamne ábis? bene ambulato.
51	sed recipe quam primum potes, cave fúas mi in quaestione.
52	usque ero domi, dum excoxero lenoni malam rem magnam .—
53	Veterem atque antiquom quaestum maio rum meum 
54	servo atque obtineo et magna cum cura colo.
55	nam numquam quisquam meorum maiorum fuit,
56	quin parasitando paverint ventres suos:
57	patér, avos, proavos, abavos, atavos, tritavos
58	quasi mures semper edere alienum cibum,
59	neque edacitate eos quisquam poterat vincere;
60	atque eis cognómentum erat durís Capitonibus.
61	unde égo hunc quaestum optineo et maiorum locum.
62	neque quadrupulari me volo, neque enim decet
63	sine meo periclo ire aliena ereptum bona,
64	neque illí qui faciunt mihi placent. planen loquor?
65	nam publicae rei causa quicumque id facit
66	magis quám sui quaesti, animus induci potest,
67	eum esse civem ét fidelem ét bonum.
68	sed 
68a	si legirupam qui damnet, det in publicum
69	dimidium; atque etiam in ea lege adscribier:
70	ubi quadrupulator quempiam iniexit manum,
71	tantidem ille illi rursus iniciat manum,
72	ut aequa parti prodeant ad tris viros:
73	si id fiat, ne isti faxim nusquam appareant,
74	qui hic albo rete áliena oppugnant bona.
75	sed sumne ego stultus, qui rem curo publicam,
76	ubi sint magistratus, quos curare oporteat?
77	nunc huc intro ibo, visam hesternas reliquias,
78	quieríntne recte necne, num afuerit febris,
79	opertaen fuerint, ne quis obreptaverit.
80	sed aperiuntur aedes, remorandust gradus.
81	Omnem rem inveni, ut sua sibi pecunia
82	hodie illam faciat leno libertam suam.
83	sed eccúm parasitum, quoius mi auxilio est opus.
84	simulabo quasi non videam: ita alliciam virum.
85	curate istic vos atque adproperate ocius,
86	ne mihi morae sit quicquam, ubi ego intro advenero.
87	commisce mulsum, struthea † coluthequam appara,
88	bene ut in scutris concaleat, et calamum inice.
89	iam pól ille hic aderit, credo, congerro meus.
90	Me dicit, euge.
90b	Lautum credo e balineis
91	iam hic adfuturum.
91b	Vt ordine omnem rem tenet.
92	Collyrae facite ut madeant et colyphia,
93	ne mihi incócta detis.
93b	Rem loquitur meram.
94	nihili sunt crudae, nisi quas madidas gluttias;
95	tum nisi cremore crassost ius collyricum,
96	nihilist, macrum illud epicrocum pellucidum:
97	quasi †iuream esse ius decet collyricum.
98	nolo in vesicam quod eat, in ventrem volo.
99	Prope me hic nescio quis loquitur.
99b	O mi Iuppiter
100	terrestris, te coepulonus compellat tuos.
101	O Saturio, opportune advenisti mihi.
102	Mendacium edepol dicis, atque haud te decet:
103	nam essurio venio, non advenio saturio.
104	At edes, nam iam intus ventris fumant focula.
105	calefieri iussi reliquias.
105b	Pernam quidem
106	ius est adponi frigidam postridie.
107	Ita fieri iussi.
107b	Ecquid hallecis?
107c	Vah, rogas?
108	Sapis múltum ad genium.
108b	Sed tu , ecquid meministi, here
109	qua de re ego tecum mentionem feceram?
110	Memini: ut murena et conger ne calefierent;
111	nam nimio melius oppectuntur frigida.
112	sed quid cessamus proelium committere?
113	dum mane est, omnis esse mortalis decet.
114	Nimis paéne manest.
114b	Mane quod tu occeperis
115	negotium agere, id totum procedit diem.
116	Quaeso animum advorte hoc. iám heri narravi tibi
117	tecumque oravi, ut nummos sescentos mihi
118	dares utendos mutuos.
118b	Memini et scio,
119	et te me orare et mihi non esse quod darem.
120	nihili parasitus est, cui árgentum domi est:
121	lubido extemplo coeperest convivium,
122	tuburcinari de suo, si quid domi est.
123	cynicum esse egentem oportet parasitum probe:
124	ampullam, strigilem, scaphium, soccos, pallium,
125	marsuppium habeat, inibi paullum praesidi,
126	qui familiarem suam vitam oblectet modo.
127	Iam nolo argentum: filiam utendam tuam
128	mihi da.
128b	Numquam edepol cuiquam etiam utendam dedi.
129	Non ad istuc quod tu insimulas.
129b	Quid eam vis?
129c	Scies.
130	quia forma lepida et liberali est.
130b	Res itast.
131	Hic leno neque te novit neque gnatam tuam.
132	Me ut quisquam norit, nisi ille qui praebet cibum?
133	Ita est. hoc tu mihi reperire argentum potes.
134	Cupio hercle.
134b	Tum tu me sine illam vendere.
135	Tun illam vendas?
135b	Immo alium adlegavero
136	qui vendat, qui esse se peregrinum praedicet.
137	sicut istic leno non sex menses Megaribus
138	huc est cum commigravit.
138b	Pereunt reliquiae.
139	posterius istuc tamen potest.
139b	Scin quam potest?
140	numquam hercle hodie hic prius edes, ne frustra sis,
141	quam te hoc facturum quod rogo adfirmas mihi;
142	atqué nisi gnatam tecum huc iam quantum potest
143	adducis, exigam hercle ego te ex hac decuria.
144	quid nunc? quid est? quin dicis quid facturus sis?
145	Quaeso hercle me quoque etiam vende, si lubet,
146	dum saturum vendas.
146b	Hoc, si facturu's facturus es , face.
147	Faciam equidem quae vis.
147b	Bene facis. propera, abi domum;
148	praemonstra docte, praecipe astu filiae,
149	quid fabuletur: ubi se natam praedicet,
150	qui sibi parentes fuerint, unde surpta sit.
151	sed longe ab Athenis esse se gnatam autumet;
152	et ut adfleat, cum ea memoret.
152b	Etiam tu taces?
153	ter tanto peior ipsa est quam illam tu esse vis.
154	Lepide hercle dicis. sed scin quid facias? cape
155	tunicam atque zonam, et chlamydem adferto et causeam,
156	quam ille habeat qui hanc lenoni huic vendat.
156b	Eu, probe.
157	Quasi sit peregrinus.
157b	Laudo.
157c	Et tu gnatam tuam
158	ornatam adduce lepide in peregrinum modum.
159	πόθεν ornamenta?
159b	Abs chorago sumito;
160	dare debet: praebenda aediles locaverunt.
161	Iam faxo hic aderunt. sed ego nihil horunc scio.
162	Nihil hercle vero. nam ubi ego argentum accepero,
163	continuo tu illam a lenone adserito manu.
164	Sibi habeat, si non extemplo ab eo abduxero.—
165	Abi et istuc cura. interibi egó puerum volo
166	mittere ad amicam meam, út habeat animum bonum,
167	me esse effecturum hoc hodie. nimis longum loquor.—
168	Satis fúit índoctae, ímmemori, insípienti dicére totiens.
169	nimis tándem me quidem pró barda et pro rústica reor habitam ésse aps te.
170	quamquam égo vinum bibo, at mándata non cónsuevi simul bíbere una.
171	me quídem iam satis tibi spéctatam censébam esse et meos móres.
172	nam equidém te iam sectór quintum hunc annúm, quom interea, crédo,
173	ovis si ín ludum iret, pótuisset iam fíeri ut probe litterás sciret,
174	quom interím tu meum ingeniúm fans atque infans nondum etiam edídicisti.
175	potin út taceas? potin né moneas?
176	memini ét scio et calleo et cómmemini.
177	amas pól misera: id tuos scátit animus.
178	ego istúc placidum tibi ut sít faciam.
179	Miser ést qui amat.—
179b	Cérto is quidém nihilist,
180	qui níl amat: quíd ei homini ópus vita est?
181	iré decet me, út erae opsequéns fiam, libéra ea opera ócius ut sit.
182	convéniam hunc Toxilum: eius auris, quae mandata sunt, onerabo.
183	Sátin haec tibi sunt plána et certa? sátin haec meministi ét tenes?
184	Melius quam tu qui docuisti.
184b	Ain véro, verbereum caput?
185	Aio enim véro.
185b	Quid ergo dixi?
185c	Ego recte apud illam dixero.
186	Non edepol scis.
186b	Da hercle pignus, ni omnia memini et scio,
187	et quidem sí scis tute, quot hodie habeas digitos in manu.
188	Egon dem pignus tecum?
188b	Audacter, si lubido est perdere.
189	Bona pax sit potius.
189b	Tum tu igitur sine me ire.
189c	Et iubeo et sino;
190	sed ita volo te ire, ut domí sis, cum ego te esse illi censeam.
191	Faciam.
191b	Quo ergo is nunc?
191c	Domum: uti domi sim, quom illi censeas.
192	Scelus tu pueri es, atque ob istánc rem ego aliqui te peculiabo.
193	Scio fide hercle erili ut soleat impudicitia opprobrari
194	nec subigi queantur umquam, ut pro éa fide habeant iudicem.
195	Abi modo.
195b	Ego laudabis faxo.
195c	Sed has tabellas, Paegnium,
196	ipsi Lemniseleni fac des et quae iussi nuntiato.
197	Cesso ire ego quo missa sum?
198	Eo ego.
198b	I sane. ego domum ibo. face rem hanc cum cura geras.
199	vola curriculo.—
199b	Istuc marinus passer per circum solet.
200	illic hinc abiit intro huc. sed quis haec ést quae med advorsum incedit?
201	Paegnium hic quidem est.
201b	Sophoclidisca haéc peculiarest eius
202	quo ego sum missus.
202b	Nullus esse hodie hóc puero peior perhibetur.
203	Compellabo.
203b	Commorandust.
203c	Apud hanc obieci 
204	Paegnium, deliciae pueri, salve. quid agis? ut vales?
205	Sophoclidisca, di me amabunt.
205b	Quid me?
205c	Vtrum hercle di volent ;
206	sed si ut digna es faciant, odio hercle habeant et faciant male.
207	Mitte male loqui.
207b	Quom ut digna es dico, bene, non male loquor.
208	Quid agis?
208b	Feminam scelestam te astans contra contuor.
209	Certe equidem puerum peiorem quam te novi neminem.
210	Quid male facio aut quoi male dico?
210b	Quoi pol cumque occasio est.
211	Nemo homo umquam ita arbitratust.
211b	At pol multi esse ita sciunt.
212	Heia.
212b	Beia.
212c	Tuo ex ingenio mores alienos probas.
213	Fateor ego profecto me esse ut decet lenonis familiae.
214	Satis iam dictum habeo.
214b	Sed quid tu? confitere ut te autumo?
215	Fatear, si ita sim.
215b	Iam ábi, vicisti.
215c	Abi núnciam ergo.
215d	Hoc mi expedi,
216	quó agis?
216b	Quo tu?
216c	Dic tu. 
216d	Dic tu.
216e	Prior rogavi.
216f	At post scies.
217	Eo ego hinc haud longe.
217b	Et quidem ego haud longe hinc eo .
217c	Quo ergo is , scelus?
218	Nisi scieró prius ex te, tu ex me numquam hoc quod rogitas scies.
219	Numquam ecastor hodie scibis prius quam ex te audivero.
220	Itane est?
220b	Itane est.
220c	Mala es.
220d	Scelestu's scelestus es .
220e	Decet me.
220f	Me quidem addecet.
221	Quid ais? certumnest celare, quó iter facias, pessuma?
222	Offirmastin occultare quo te immittas, pessume?
223	Par pari respondes dicto. abi iam, quando ita certa res.
224	nihili facio scire. valeas.
224b	Asta.
224c	At propero.
224d	Et pol ego item.
225	Ecquid habes?
225b	Ecquid tú?
225c	Nil equidem.
225d	Cedo manum ergo.
225e	Estne haec manus?
226	Vbi illa altera ést furtifica laeva?
226b	Domi eccam. huc nullam attuli.
227	Habes nescio quid.
227b	Ne me attrecta, subigitatrix.
227c	Sin te amo?
228	Male operam locas.
228b	Qui?
228c	Quia enim nihil amas, quom ingratum amas.
229	Temperi hanc vigilare oportet formulam atque aetatulam,
230	né, ubi versicapillus fias, foede semper servias.
231	tu quidem haud étiam es octoginta pondo.
231b	At confidentia
232	illa militia militatur multo magis quam pondere.
233	atque ego hanc nunc operam perdo.
233b	Quid iam?
233c	Quia peritae praedico.
234	sed ego cesso.
234b	Mane.
234c	Molesta es.
234d	Ergo ero quoque, nisi scio,
235	quó agas te.
235b	Ad vos.
235c	Et pol ego ad vos.
235d	Quid eo?
235e	Quid id ad te attinet?
236	Enim non ibis nunc, vicissim nisi scio.
236b	Odiosu's odiosus es .
236c	Lubet.
237	numquam hercle istuc exterebrabis, tu ut sis peior quam ego siem.
238	Malitia certare tecum miseria est.
238b	Mers tu mala es.
239	Quid est quod metuas?
239b	Idem istuc quod tu.
239c	Dic ergo 
240	ne hoc cuiquam homini edicerem, omnes muti ut loquerentur prius.
241	Edictum est magno opere mihi, ne quoiquam hoc homini crederem,
242	omnes muti ut eloquerentur prius hoc quám ego.
242b	At tu hoc face:
243	fide data credamus.
243b	Novi: omnes sunt lenae levifidae,
244	neque tippulae levius pondust, quam fides lenonia.
245	Dic amabo.
245b	Dic amabo.
245c	Nolo ames.
245d	Facile impetras.
246	Tecum habeto.
246b	Et tu hoc taceto.
246c	Tacitum erit.
246d	Celabitur.
247	Toxilo has fero tabellas tuo ero.
247b	Abi, eccillum domi.
248	at ego hánc ad Lemniselenem tuam eram opsignatam abietem.
249	Quid istic scriptum?
249b	Iuxta tecum, si tu nescis, nescio;
250	nisi fortasse blanda verba.
250b	Ábeo.
250c	Et ego ábiero.—
250d	Ambula.—
251	Ióvi opulento, íncluto,
252	Ope gnáto, suprémo, validó, viripoténti,
253	opés, spes bonás, copiás commodánti
254	 lubens vítulorque merito,
255	quiá meo amico amíciter hanc cómmoditatis cópiam
256	danúnt, argenti mutui ut éi egenti opem adferam;
257	quód ego non magis sómniabam neque opinabar neque censebam,
258	eam fore mihi occasionem, ea nunc quasi decidit de caelo;
259	nam erus meus me Eretriam misit, domitos boves ut sibi mercarer,
260	dedit argentum, nam ibi mercatum dixit esse die septumi:
261	stultus, qui hoc mihi daret argentum, cuius ingenium noverat.
262	nam hoc argentum álibi abutar: boves, quos emerem, non erant;
263	nunc et amico prosperabo et genio meo multá bona faciam,
264	diu quo bene erit, die úno absolvam: tux tax tergo erit meo. non curo.
265	nunc amico homini boves dómitos mea ex crumina largiar.
266	nam id demum lepidumst, triparcos homines, vetulos, avidos, aridos
267	béne admordere, qui salinum servo obsignant cum sale.
268	virtús, ubi occásio admonet, dispicere. quid faciet mihi?
269	verberibus caedi iusserit, compédes impingi? vapulet,
270	ne sibi me credat supplicem fore: vae illi, nil iam mihi novi
271	offérre potest, quin sím peritus. sed Toxili
271a	púerum Paegnium eccum.
272	Pensúm meum, quod datumst, cónfeci. nunc dómum propero.
272b	Mane, etsí properas.
273	Paégnium, ausculta.
273b	Emere oportet, quem tibi oboediré velis.
273c	Asta.
274	Exhibeas molestiam, ut opínor, si quid debeam,
275	qui nunc sic tamen es molestus.
275b	Scelerate, etiam respicis?
276	Scio ego quid sim aetatis, eo istuc maledictum impune auferes.
277	Vbi Tóxilus est tuus érus?
277b	Vbi illí libet, néque te consulit.
277c	Etiam
278	dicís ubi sit, venéfice?
279	Néscio, inquam, ulmítriba tu.
280	Male dícis maiorí.
280b	Prior proméritus perpetiáre.
280a	servam operam, linguam liberam erus iussit med habere.
281	Dicisne mi, ubi sit Toxilus?
281b	Dico ut perpetuo pereas.
282	Caedere hodie tu restibus.
282b	Tua quidem, cucule, causa!
283	non hercle, si os perciderim tibi, metuam, morticine.
284	Video ego te: iam incubitatus es.
284b	Ita sum. quid id ad te attinet ?
285	at non sum, ita ut tu, gratiis.
285b	Confidens.
285c	Sum hercle vero.
286	nam ego me confido liberum fore, tu te numquam speras.
287	Potin ut molestus ne sies?
287b	Quod dicis facere non quis.
288	Abi in malam rem.
288b	At tu domum: nam ibi tibi parata praestost.
289	Vadatur hic me.
289b	Vtinam vades desint, in carcere ut sis.
290	Quid hoc?
290b	Quid est?
290c	Etiam, scelus, male loquere?
290d	Tandem ut liceat,
291	quom servos sis, servom tibi male dicere.
291b	Itane? specta
292	quid dedero.
292b	Nil, nam nil habes.
292c	Di deaeque me omnes perdant—
293	Amicus sum, eveniant volo tibi quae optas.
293b	Atque id fiat,
294	nisi te hodie, si prehendero, defigam in terram colaphis.
295	Tun me defigas? te cruci ipsum adfigent propediem alii.
296	Qui te di deaeque—scis quid hinc porro dicturus fuerim,
297	ni linguae moderari queam. potin abeas?
297b	Abigis facile.
298	nam umbra mea iam intus vapulat.—
298b	Vt istúnc di deaeque perdant.
299	tamquam proserpens bestiast bilinguis et scelestus.
300	hercle illum abiisse gaudeo. foris aperit, eccere autem
301	quem convenire maxime cupiebam egreditur intus.
302	Paratum iam esse dicito, unde argentum sit futurum,
303	iubeto habere animum bonum, dic me illam amare multum;
304	ubi se adiuvat, ibi me adiuvat. quae dixi ut nuntiares,
305	satin ea tenes?
305b	Magis cálleo quam aprugnum callum callet.—
306	Propera, abi domum. 
306b	Nunc ego huic graphice facetus fiam.
307	subnixis alis me inferam atque amicibor gloriose.
308	Sed quís hic ansatus ambulat?
308b	Magnifice conscreabor.
309	Sagaristio hic quidemst. quíd agitur, Sagaristio? ut valetur?
310	ecquid, quod mandavi tibi, †estne in te speculae?
310b	Adito.
311	videbitur. factum volo. venito. promoneto.
312	Quid hoc híc in collo tibi tumet?
312b	Vomicast, pressare parce;
313	nam ubi quí mala tangit manu, dolores cooriuntur.
314	Quando istaec innatast tibi?
314b	Hodie.
314c	Secari iubeas.
315	Metuo, ne immaturam secem, ne exhibeat plus negoti.
316	Inspicere morbum tuom lubet.
316b	Ah ah, abi atque cave sis
317	a cornu.
317b	Quid iam?
317c	Quia boves bini hic sunt in crumina.
318	Emitte sodes, ne enices fame; sine ire pastum.
319	Enim métuo, ut possim reicere in bubile, ne vagentur.
320	Ego reiciam. habe animum bonum.
320b	Credetur, commodabo.
321	sequere hac sis. argentum hic inest, quod mecum dudum orasti.
322	Quid tú ais?
322b	Dominus me bovis mercatum Eretriam misit.
323	nunc mi Eretria erit haec tua domus.
323b	Nimis tú facete loquere.
324	atque ego omne argentúm tibi hoc actutum incolume redigam;
325	nam iam omnes sycophantias instruxi et comparavi,
326	quo pacto ab lenone auferam hoc argentum,
326b	Tanto melior.
327	Et mulier ut sit libera atque ipse ultro det argentum.
328	sed sequere me: ad eam rem usus est tua mihi opera.—
328b	Vtere ut vis.—
329	Quae res bene vortat mi et tibi et ventri meo
330	perennitatique adeo huic, perpetuo cibus
331	ut mihi supersit, suppetat, superstitet:
332	sequere hac, mea gnata, me, cum dis volentibus.
333	quoi rei opera detur scis, tenes, intellegis;
334	communicavi tecum consilia omnia.
335	ea causa ad hoc exemplum te exornavi ego.
336	venibis tu hodie, virgo.
336b	Amabo, mi pater,
337	quamquam libenter escis alienis studes,
338	tuin véntris causa filiam vendas tuam?
339	Mirum quin regis Phílippi causa aut Attali
340	te potius vendam quam mea, quae sis mea.
341	Vtrum tú pro ancilla mé habes an pro filia?
342	Vtrum hercle magis in ventris rem videbitur.
343	meum, opino, imperiumst in te, non in me tibi.
344	Tua istaéc potestas est, pater. verum tamen,
345	quamquam res nostrae sunt, pater, pauperculae,
346	modice et modeste meliust vitam vivere;
347	nam ad paupertatem si admigrant infamiae,
348	gravior paupertas fit, fides sublestior.
349	Enim véro odiosa es.
349b	Non sum, neque me esse arbitror,
350	quom parva natu recte praecipio patri.
351	nam inimici famam non ita ut natast ferunt.
352	Ferant eantque maximam malam crucem;
353	neque ego ínimicitias omnes pluris existimo,
354	quam mensa inanis nunc si apponatur mihi.
355	Patér, hominum immortalis est infamia;
356	etiam tum vivit, cum esse credas mortuam.
357	Quid? metuis, ne te vendam?
357b	Non metuo, pater.
358	verum insimulari nolo.
358b	At nequiquam nevis.
359	meo modo istuc potius fiet quam tuo
360	fiat. quae hae res sunt?
360b	Cogita hoc verbum, pater:
361	erus sí minatus est malum servo suo,
362	tametsi íd futurum non est, ubi captumst flagrum,
363	dum tunicas ponit, quanta adficitur miseria!
364	ego nunc quod non futurumst formido tamen.
365	Virgo atque mulier nulla erit quin sit mala,
366	quae praeter sapiet quam placet parentibus.
367	Virgo atque mulier nulla erit quin sit mala,
368	quae reticet, si quid fieri pervorse videt.
369	Malo cavere meliust te.
369b	At si non licet
370	cavere, quid agam? nám ego tibi cautum volo.
371	Malusne égo sum?
371b	Non es, neque me dignumst dicere,
372	verum ei rei operam do, ne alii dicant, quibus licet.
373	Dicat quod quisque volt; ego de hac sententia
374	non demovebor.
374b	At, meo sí liceat modo,
375	sapienter potius facias quam stulte.
375b	Lubet.
376	Lubere per me tibi licere intellego;
377	verum lubere hau lubeat, sí liceat mihi.
378	Futura es dicto oboediens an non patri?
379	Futura.
379b	Scis iam tibi quae praecepi?
379c	Omnia.
380	Et ut surrupta fueris?
380b	Docte calleo.
381	Et qui parentes fuerint?
381b	Habeo in memoria.
382	necessitate me mala ut fiam facis.
383	verum videto, me ubi voles nuptum dare,
384	ne haec fama faciat repudiosas nuptias.
385	Tace, stúlta. non tu nunc hominum mores vides?
386	quoivis modi hic cum mala fama facile nubitur:
387	dum dos sit, nullum vitium vitio vortitur.
388	Ergo istuc facito ut veniat in mentem tibi,
389	me esse indotatam.
389b	Cave sis tu istuc dixeris.
390	pol deum virtute dicam et maiorum meum,
391	ne te indotatam dicas, quoi dos sit domi:
392	librorum eccillum hábeo plenum soracum.
393	si hoc adcurassis lepide, cui rei operam damus,
394	dabuntur dotis tibi inde sescenti logi,
395	atque Attici omnes; nullum Siculum acceperis:
396	cum hac dote poteris vel mendico nubere.
397	Quin tu me ducis, si quo ducturu's ducturus es , pater?
398	vel tu me vende vel face quid tibi lubet.
399	Bonum aequomque oras. sequere hac.—
399b	Dicto sum audiens.—
400	Quidnam esse acturum hunc dicam vicinum meum,
401	qui mihi iuratust sese hodie argentum dare?
402	quod si non dederit atque hic dies praeterierit,
403	ego argentum, ille iusiurandum amiserit.
404	sed ibi concrepuit foris. quisnam egreditur foras?
405	Curate isti intus, iam égo domum me recipiam.
405b	Oh,
406	Toxile, quid agitur?
406b	Oh, lutum lenonium,
407	commixtum caeno sterculinum publicum,
408	impure, inhoneste, iniure, inlex, labes popli,
409	pecuniae accípiter avide atque invide,
410	procax, rapax, trahax—trecentis versibus
411	tuas ímpuritias traloqui nemo potest—
412	accipin argentum? accipe sis argentum, impudens,
413	tené sis argentum, etiam tu argentum tenes?
414	possum te facere ut argentum accipias, lutum?
415	non mihi censebas copiam argenti fore,
416	qui nisi iurato mihi nil ausu's ausus es credere?
417	Sine respirare me, ut tibi respondeam.
418	vir summe populi, stabulum servitutium,
419	scortorum liberator, suduculum flagri,
420	compedium tritor, pistrinorum civitas,
421	perenniserve, lurco, edax, furax, fugax,
422	cedo sis mi argentum, da mihi argentum, impudens,
423	possum a te exigere argentum? argentum, inquam, cedo,
424	quin tu mi argentum reddis? nilne te pudet?
425	leno te argentum poscit, solida servitus,
426	pro liberanda amica, ut omnes audiant.
427	Tace, obsecro hercle. ne tua vox valide valet.
428	Referundae ego habeo linguam natam gratiae.
429	eodém mihi pretio sal praehibetur quo tibi.
430	nisi me haec defendet, numquam delinget salem.
431	Iam omitte iratus esse. id tibi suscensui,
432	quia te negabas credere argentum mihi.
433	Mirum quin tibi ego crederém, ut idem mihi
434	faceres quod partim faciunt argentarii:
435	ubi quid credideris, citius extemplo a foro
436	fugiunt quam ex porta ludis cum emissust lepus.
437	Cape hoc sis.
437b	Quin das?
437c	Nummi sescenti hic erunt,
438	probi, numerati. fac sit mulier libera,
439	atque huc continuo adduce.
439b	Iam faxo hic erit.
440	non hercle, quoi nunc hoc dem spectandum, scio.
441	Fortasse metuis in manum concredere?
442	Mirum quin citius iam a foro argentarii 
443	abeunt, quam in cursu rotula circumvortitur.
444	Abi istác travorsis angiportis ad forum;
445	eadem ístaec facito mulier ad me transeat
446	per hortum.
446b	Iam hic faxo aderit.
446c	At ne propalam.
447	Sapienter sane.
447b	Supplicatum cras eat.
448	Ita hercle vero.—
448b	Dum stas, reditum oportuit.
449	si quam rem accures sobrie aut frugaliter,
450	solet illa recte sub manus succedere.
451	atque edepol ferme ut quisque rem accurat suam,
452	sic ei procedit postprincipio, denique
453	si malus aut nequamst, male res vortunt quas agit,
454	sin autem frugist, eveniunt frugaliter.
455	hanc ego rem exorsus sum facete et callide,
456	igitur proventuram bene confido mihi.
457	nunc ego lenonem ita hodie intricatum dabo,
458	ut ipsus sese, qua se expediat, nesciat.
459	Sagaristio, heus, exi atque educe virginem
460	et istás tabellas, quas consignavi tibi,
461	quas tu attulisti mi ab ero meo usque e Persia.
462	Numquid moror?
462b	Euge, euge, exornatu's exornatus es basilice;
463	tiara ornatum lepida condecorat schema.
464	tum hanc hospitam autem crepidula ut graphice decet.
465	sed satin estis meditati?
465b	Tragici et comici
466	numquam aeque sunt meditati.
466b	Lepide hercle adiuvas.
467	age, illúc abscede procul e conspectu et tace.
468	ubi cum lenone me videbis conloqui
469	id erit adeundi tempus. nunc agite ite vos.
470	Quoí homini di própitii sunt, áliquid obiciúnt lucri;
471	nam égo hodie compendi feci binos panes in dies.
472	íta ancillá mea quae fuit hodie, sua nunc est: argento vicit;
473	iám hodie alienum cenabit, nil gustabit de meo.
474	sumne probus, sum lepidus civis, qui Atticam hodie civitatem
475	maximam maiorem feci atque auxi civi femina?
476	sed ut ego hodie fui benignus, ut ego multis credidi,
477	nec satis a quiquam homine accepi: ita prosum credebam omnibus;
478	nec metuo, quibus credidi hodie, ne quis mi in iure abiurassit:
479	bonus volo iam ex hoc die esse—quod neque fiet neque fuit.
480	Hunc hominem ego hodie in trasennam doctis deducam dolis,
481	itaque huic insidiae paratae sunt probe. adgrediar virum.
482	quid agis?
482b	Credo.
482c	Únde agis te, Dordale?
482d	Credo tibi.
483	di dent, quae velis.
483b	Eho, an iám manu emisisti mulierem?
484	Crédo edepol, credo, inquam, tibi.
484b	Iam liberta auctu's auctus es ?
484c	Enicas.
485	quin tíbi me dico crédere.
486a	Dic bona fíde: iam liberast?
486b	Ólim.
487	i, i ád forum ad praetorem, éxquire, siquidém mihi credere nón vis.
488	líbera, inquam, est: ecquid audis?
488b	At tibi di bene faciant omnes.
489	númquam enim pósthac tibi nec tuorum quoiquam quod nolis volam.
490	Abi, né iura, satis crédo.
491	Vbi núnc tua libertást?
491b	Apud te.
491c	Ain, apud mést?
